,text,intent
4240,show me all flights from denver to san francisco,atis_flight
4241,also show me all flights from oakland to denver,atis_flight
4242,what's the cheapest round trip fare between dallas and baltimore,atis_airfare
4243,i need a flight from atlanta to philadelphia and i'm looking for the cheapest fare,atis_flight
4244,give me the flights from denver to baltimore on united airlines,atis_flight
4245,i want to leave boston at 838 and arrive in denver at 1110 in the morning,atis_flight
4246,what flights leave after 7 pm from philadelphia to boston,atis_flight
4247,show me the flights from dallas to baltimore,atis_flight
4248,show me all the flights from burbank,atis_flight
4249,from toronto to atlanta in the afternoon,atis_flight
4250,show me the latest flight from san francisco to denver,atis_flight
4251,what are all the flights between san francisco and boston,atis_flight
4252,i'd like to buy a coach class ticket for a flight from denver to atlanta,atis_airfare
4253,show me what fare codes symbols stand for,atis_abbreviation
4254,please list the flights from charlotte to long beach arriving after lunch time,atis_flight
4255,show me all the available flights from baltimore to dallas with economy fares,atis_flight
4256,i'd like a round trip ticket from los angeles to tacoma washington,atis_airfare
4257,i want a evening flight from dallas to milwaukee,atis_flight
4258,what is the cheapest flight from pittsburgh to atlanta leaving on october fifth,atis_flight
4259,what flights are there arriving in chicago after 9 pm on continental,atis_flight
4260,all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars,atis_flight#atis_airfare
4261,which cities does united airlines service,atis_city
4262,round trip fares from denver to philadelphia under 1000 dollars,atis_airfare
4263,what flights does american airlines fly from philadelphia to dallas,atis_flight
4264,display all flights from toronto to san diego on us air stopping over in denver,atis_flight
4265,show me the flights from philadelphia to dallas with one stop,atis_flight
4266,i would like to find a flight from kansas city to salt lake city on delta and arriving at about 8 o'clock in the evening could you please tell me the aircraft and the flight number thank you,atis_flight
4267,i need a nonstop flight from san diego to phoenix,atis_flight
4268,give me all the flights from new york to miami round trip,atis_flight
4269,what is the fare from san francisco to dallas fort worth on delta flight 852,atis_airfare
4270,what kind of airplanes are used by delta airlines flying between washington and denver,atis_aircraft
4271,what flights go from dallas to baltimore,atis_flight
4272,show flights from dallas to oakland,atis_flight
4273,shortest flight from boston to philadelphia,atis_flight
4274,i need a flight from phoenix to detroit leaving monday evening,atis_flight
4275,what airlines have flights from baltimore to seattle,atis_airline
4276,tell me the last flight from atlanta to philadelphia,atis_flight
4277,what flights from cincinnati to tampa,atis_flight
4278,i want to travel from baltimore to washington on a monday,atis_flight
4279,what airline is ea,atis_airline
4280,philadelphia to san francisco next week tuesday show the flights,atis_flight
4281,i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm,atis_flight
4282,list all flights on continental from denver to chicago which depart after 934 pm,atis_flight
4283,please give grounds transportation at dallas airport,atis_ground_service
4284,hi i'd like a flight from tampa to montreal,atis_flight
4285,the most expensive flight between boston and philadelphia,atis_flight
4286,can you tell me the latest evening flight from atlanta to denver on july seventh,atis_flight
4287,what flights from kansas city to chicago leave next wednesday returning the following day,atis_flight
4288,show me flights leaving from san francisco to denver on september thirtieth,atis_flight
4289,what is the latest flight in the day to arrive in boston from baltimore,atis_flight
4290,show me flights from oakland to dallas on sunday,atis_flight
4291,what flights are there on continental from seattle to chicago,atis_flight
4292,i'd like a nonstop flight from indianapolis to san diego that serves dinner what's available,atis_flight
4293,show me the airlines that fly from toronto to boston,atis_airline
4294,list the flights that leave from philadelphia to atlanta early thursday morning before 8 am,atis_flight
4295,are there any flights on june eleventh from st. petersburg to milwaukee,atis_flight
4296,show me all flights from pittsburgh to baltimore which leave thursday after 3 o'clock pm,atis_flight
4297,flights from baltimore denver and pittsburgh to philadelphia where the round trip fare for each is less than 1000 dollars,atis_flight
4298,show flights from denver to oakland that arrive after 12 o'clock,atis_flight
4299,show me the united flights from bwi to denver,atis_flight
4300,i want to fly from boston to san francisco via dallas fort worth on american airlines,atis_flight
4301,list all flights from memphis to seattle,atis_flight
4302,show me flights from dallas to baltimore,atis_flight
4303,show me all flights from pittsburgh to baltimore,atis_flight
4304,philadelphia to dallas arriving before 1 in the afternoon,atis_flight
4305,what flights stop in atlanta before noon,atis_flight
4306,what do these cost,atis_airfare
4307,find a flight on american airlines from boston to san francisco that makes a stopover in denver,atis_flight
4308,round trip fares from baltimore to philadelphia less than 1000 dollars or round trip fares from denver to philadelphia less than 1000 dollars or round trip fares from pittsburgh to philadelphia less than 1000 dollars,atis_airfare
4309,i want a flight on saturday from minneapolis to long beach,atis_flight
4310,flights from nashville to orlando daily,atis_flight
4311,are there any flights from denver to pittsburgh connecting in atlanta,atis_flight
4312,show me the flights that go from san diego to newark new jersey,atis_flight
4313,what are the flights available after 6 pm between san francisco and boston,atis_flight
4314,i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,atis_flight
4315,show me all flights from pittsburgh to oakland that arrive after 10 am,atis_flight
4316,okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia,atis_flight
4317,flights from pittsburgh to newark,atis_flight
4318,list the wednesday flights from denver to baltimore arriving in baltimore between 1115 am and 1245 pm,atis_flight
4319,what is the fare for a one way flight from boston to atlanta,atis_airfare
4320,i'd like to fly round trip from boston to pittsburgh,atis_flight
4321,what is airline nw,atis_airline
4322,i want a return flight from washington to dallas on american airlines,atis_flight
4323,is there ground transportation from the boston airport to downtown boston,atis_ground_service
4324,list daily flights from atlanta to denver,atis_flight
4325,i need a ticket from los angeles to charlotte that leaves early in the morning,atis_airfare
4326,does continental airlines fly from pittsburgh to atlanta,atis_flight
4327,what are the delta flights from dallas to boston,atis_flight
4328,all flights from cleveland to newark,atis_flight
4329,what is hp,atis_abbreviation
4330,show me the flights from philadelphia to dallas that stop in atlanta,atis_flight
4331,are there any nonstop flights from philadelphia to denver that arrive before 5 pm,atis_flight
4332,from washington to atlanta,atis_flight
4333,show me flights from dallas to atlanta,atis_flight
4334,i'd like to go from boston to pittsburgh to find the cheapest flight,atis_flight
4335,what flights from st. louis to st. paul on thursday leaving after 10 am,atis_flight
4336,how many seats in a 72s,atis_capacity
4337,dallas to baltimore monday,atis_flight
4338,what's the cheapest flight from denver to pittsburgh for both one way and round trip flights,atis_flight
4339,how many airlines have flights with service class yn,atis_quantity
4340,what is the cheapest one way fare from any city to another,atis_airfare
4341,i need a flight from philadelphia to dallas that stops in atlanta,atis_flight
4342,is there ground transportation in oakland,atis_ground_service
4343,show me all the lufthansa flights between philadelphia and denver,atis_flight
4344,what are the cheapest one way flights from denver to atlanta,atis_flight
4345,show all connecting flights from pittsburgh to oakland,atis_flight
4346,tell me about twa flight 539,atis_flight
4347,which united airlines flights go through denver,atis_flight
4348,i need to go from boston to atlanta and back in the same day find me the earliest flight from boston,atis_flight
4349,i would like a flight from dallas to philadelphia,atis_flight
4350,i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth,atis_flight
4351,how much time does it take to go between the airport and downtown by ground transportation in dallas,atis_ground_service
4352,which airlines have connections between pittsburgh and baltimore,atis_airline
4353,please list the flights from kansas city to denver,atis_flight
4354,i would like to make a reservation for a flight to denver from philadelphia on this coming sunday,atis_flight
4355,i need an early flight from dallas to houston,atis_flight
4356,what is the cheapest round trip flight from atlanta to pittsburgh,atis_flight
4357,show me the flights from st. petersburg to toronto that leave monday,atis_flight
4358,what does ord mean,atis_abbreviation
4359,what is the fare on november seventh going one way from pittsburgh to philadelphia,atis_airfare
4360,what are the first class fares from dallas to baltimore,atis_airfare
4361,what does nw stand for,atis_abbreviation
4362,ground transport in denver,atis_ground_service
4363,show me the flights from pittsburgh to san francisco on friday,atis_flight
4364,are there any flights between philadelphia and denver,atis_flight
4365,round trip air fares from baltimore to philadelphia less than 1000 dollars,atis_airfare
4366,what is the cost of a first class ticket from dallas fort worth to san francisco,atis_airfare
4367,what flights depart newark for tampa on friday,atis_flight
4368,ground transportation denver,atis_ground_service
4369,i want a flight on continental airlines leaving san francisco california arriving pittsburgh pennsylvania,atis_flight
4370,give me the latest northwest airlines flight from milwaukee to tacoma tomorrow,atis_flight
4371,what is the first class fare for a round trip dallas to denver,atis_airfare
4372,i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,atis_flight_time
4373,show me all the cities that midwest express serves,atis_city
4374,i want a flight from atlanta to pittsburgh,atis_flight
4375,list all flights going from boston to atlanta after 6 o'clock pm on wednesday,atis_flight
4376,show me the flights from san francisco to boston,atis_flight
4377,what's the name of the denver airport,atis_airport
4378,show me the flights from san francisco to pittsburgh on tuesday,atis_flight
4379,what are the morning flights from nashville to tacoma and from nashville to san jose in the next two days,atis_flight
4380,what flights go from dallas to denver leaving after 3 pm,atis_flight
4381,give me flights from pittsburgh to baltimore,atis_flight
4382,please give me ground transportation information between dallas fort worth airport and downtown dallas,atis_ground_service
4383,i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,atis_flight
4384,show me prices of flights from baltimore to dallas,atis_airfare
4385,cheapest fare from memphis to seattle,atis_airfare
4386,what are the cheapest one way flights from atlanta to denver,atis_flight
4387,i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please,atis_flight
4388,i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth,atis_airfare
4389,show me flights from milwaukee to orlando on wednesday night,atis_flight
4390,please list all delta flights from kansas city to salt lake city,atis_flight
4391,what flights are there from denver to atlanta,atis_flight
4392,show me the flights available from atlanta to baltimore leaving atlanta in the morning,atis_flight
4393,give me a flight from baltimore to newark that arrives as early as possible,atis_flight
4394,what flights leave from boston to pittsburgh in the morning,atis_flight
4395,pittsburgh to denver,atis_flight
4396,okay on tuesday june first i'd like to go from phoenix to detroit in the late afternoon,atis_flight
4397,show me the ground transportation in denver,atis_ground_service
4398,what flights go from dallas to tampa,atis_flight
4399,what flights from kansas city to denver after 845 in the morning,atis_flight
4400,show flights from cleveland to miami that arrive before 4 pm,atis_flight
4401,find the flights leaving dallas and going to san francisco that leave after 5 pm,atis_flight
4402,what are the coach fares for flights from charlotte to newark tuesday evening,atis_airfare
4403,tell me the flights from baltimore to dallas,atis_flight
4404,which united flights from boston to san francisco make connections,atis_flight
4405,instead of denver can i have the same flight from toronto to san diego but stopping in dallas fort worth,atis_flight
4406,what're the lowest one way fares from denver to atlanta,atis_airfare
4407,what are the rental car rates in dallas,atis_ground_fare
4408,i would like a schedule of flights from denver to san francisco on tuesday,atis_flight_time
4409,i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver,atis_flight
4410,i need a flight from pittsburgh to new york city,atis_flight
4411,what flights go from boston to atlanta,atis_flight
4412,what airlines fly from boston to atlanta,atis_airline
4413,show me all flights for tomorrow from san francisco to pittsburgh,atis_flight
4414,are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening,atis_flight
4415,what are the flights between dallas and pittsburgh on july eight,atis_flight
4416,what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth,atis_flight
4417,what northwest flights stop in denver,atis_flight
4418,what flights from kansas city to atlanta arriving before 10 am on monday,atis_flight
4419,show me the flights from pittsburgh to dallas,atis_flight
4420,what is the lowest cost for a one way ticket from boston to washington,atis_airfare
4421,looking for a flight from denver to salt lake city,atis_flight
4422,show me first class round trip flights from new york to miami i want the cheapest first class fare please,atis_flight
4423,now i need another flight from las vegas to los angeles arriving also in the late afternoon what's available for that,atis_flight
4424,return from miami to new york on tower air on saturdays,atis_flight
4425,round trip fares from denver to philadelphia less than 1000 dollars,atis_airfare
4426,where is lester pearson airport,atis_city
4427,show me the flights from denver to westchester county,atis_flight
4428,what is the fare on november seventh going one way from dallas to san francisco,atis_airfare
4429,what is the cheapest fare from dallas to denver on delta,atis_airfare
4430,show me the flights from baltimore to philadelphia,atis_flight
4431,okay on monday may thirty first i'd like to go from san diego to phoenix early in the morning,atis_flight
4432,what flights go from charlotte to baltimore in the morning,atis_flight
4433,is there ground transportation available in denver,atis_ground_service
4434,is ground transportation available in philadelphia,atis_ground_service
4435,ground san francisco,atis_ground_service
4436,please list all first class flights on united from denver to baltimore,atis_flight
4437,can you show me fares for december sixteenth from oakland to dallas one way only,atis_airfare
4438,what times does continental depart from boston to san francisco,atis_flight_time
4439,show me all flights from san francisco to oakland,atis_flight
4440,first class from detroit to st. petersburg,atis_flight
4441,can you rent a car at stapleton international airport in denver,atis_ground_service
4442,list airlines serving between denver and san francisco,atis_airline
4443,show me the first class flights from denver to baltimore,atis_flight
4444,could i have a listing of flights leaving boston going to baltimore leaving wednesday after 2100,atis_flight
4445,show me all flights from dallas to san francisco,atis_flight
4446,i need to fly from dallas to san francisco and be in san francisco by 4 pm,atis_flight
4447,i want to go and take a plane in atlanta and fly to boston,atis_aircraft
4448,what is the most expensive one way fare from boston to atlanta on american airlines,atis_airfare
4449,show me the nonstop flights from dallas to houston,atis_flight
4450,show me all flights from phoenix to milwaukee on american airlines on wednesday,atis_flight
4451,i would like an afternoon flight from washington to boston on august twentieth,atis_flight
4452,do you have any direct flights from pittsburgh to atlanta,atis_flight
4453,list all flights from boston to san francisco on us air,atis_flight
4454,show me the flights from atlanta to denver on monday,atis_flight
4455,show flights from pittsburgh into san francisco arriving after 12 noon,atis_flight
4456,i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december,atis_flight
4457,i would like information on flights from dallas to atlanta arriving in atlanta on tuesday morning,atis_flight
4458,what is the seating capacity of a boeing 767,atis_capacity
4459,what is fare code m,atis_abbreviation
4460,what are the classes of service on lufthansa,atis_flight
4461,what flights are from memphis to las vegas,atis_flight
4462,i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible,atis_flight
4463,what ground transportation is available in san francisco,atis_ground_service
4464,i want to leave before 8 in the morning what flight should i take to atlanta from boston,atis_flight
4465,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,atis_flight
4466,eastern flies from atlanta to denver what type of aircraft do you use before 6 pm,atis_flight
4467,give me a flight from new york city to las vegas and a flight from memphis to las vegas that arrive at the same time,atis_flight
4468,is there a flight on american airlines from boston to denver,atis_flight
4469,information on ground transportation in denver,atis_ground_service
4470,list the northwest airlines flights that leave denver before noon,atis_flight
4471,i'd like to fly from dallas to san francisco at approximately 615 pm,atis_flight
4472,i would like a flight from boston to denver on monday,atis_flight
4473,what's the first flight after 1 pm leaving washington to denver,atis_flight
4474,what are the nonstop flights on america west or southwest air from kansas city to burbank on saturday may twenty two,atis_flight
4475,tell me about ground transportation between orlando international and orlando,atis_ground_service
4476,i'd like a twa flight from las vegas to new york nonstop,atis_flight
4477,is there a delta flight from denver to san francisco,atis_flight
4478,I am still waiting on my card?,card_arrival
4479,What can I do if my card still hasn't arrived after 2 weeks?,card_arrival
4480,I have been waiting over a week. Is the card still coming?,card_arrival
4481,Can I track my card while it is in the process of delivery?,card_arrival
4482,"How do I know if I will get my card, or if it is lost?",card_arrival
4483,When did you send me my new card?,card_arrival
4484,Do you have info about the card on delivery?,card_arrival
4485,What do I do if I still have not received my new card?,card_arrival
4486,Does the package with my card have tracking?,card_arrival
4487,I ordered my card but it still isn't here,card_arrival
4488,Why has my new card still not come?,card_arrival
4489,"I still haven't received my card after two weeks, is it lost?",card_arrival
4490,Can you track my card for me?,card_arrival
4491,Is there a way to track the delivery of my card?,card_arrival
4492,It's been a week since I ordered my card and it's not here. Please help?,card_arrival
4493,Will I be able to track the card that was sent to me?,card_arrival
4494,I don't have my card in 1 week.  Should I be worried?,card_arrival
4495,How do I know when my new card is going to arrive?,card_arrival
4496,My new card has not been delivered to my home yet. What is going on?,card_arrival
4497,It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,card_arrival
4498,"On the card that is coming, what's the tracking info?",card_arrival
4499,What is the status of my card's delivery?,card_arrival
4500,Have you sent out my card yet?,card_arrival
4501,My card isn't here yet.,card_arrival
4502,where is my new card?,card_arrival
4503,It's been a week since you sent my card and I still don't have it.,card_arrival
4504,How do I track the card you sent me?,card_arrival
4505,When will I recieve my new card?,card_arrival
4506,When will I get my new card?,card_arrival
4507,What is the expected delivery date for my card?,card_arrival
4508,Is there a tracking number for the card you sent me?,card_arrival
4509,I would like to track the card you sent to me.,card_arrival
4510,Has my card been lost in delivery?,card_arrival
4511,My new card hasn't came in.,card_arrival
4512,Where is the card I ordered 2 weeks ago?,card_arrival
4513,Can I get an update on my replacement card?,card_arrival
4514,How long does it take for a new card to ship?,card_arrival
4515,What's the tracking on the card you sent?,card_arrival
4516,I haven't received my card and am worried it is lost.,card_arrival
4517,My card still hasn't been delivered,card_arrival
4518,I need to find out where the card is that I ordered.,card_arrival
4519,Where is my credit card that was to be mailed?,card_arrival
4520,I ordered my card but it hasn't been delivered yet,card_arrival
4521,Am I able to track the card that was just sent to me?,card_arrival
4522,Can you tell me why I haven't received my new card?,card_arrival
4523,I'm still waiting for my new card.,card_arrival
4524,Is my card lost? I am still waiting for it to be delivered.,card_arrival
4525,Should I keep waiting for my card to be delivered?,card_arrival
4526,Can I track when my card will be delivered?,card_arrival
4527,How can I check on the status of my new card?,card_arrival
4528,"A card has been sent to me, how do I track it?",card_arrival
4529,Is there a way I can get my card expedited?,card_arrival
4530,What can I do to track the card you sent me?,card_arrival
4531,why hasnt my card come in yet?,card_arrival
4532,How can I periodically check the delivery of the card you sent?,card_arrival
4533,What's the reason my new card hasn't come?,card_arrival
4534,How long does it take for me to get my new card?,card_arrival
4535,I don't have my card after 1 week. What are my next steps?,card_arrival
4536,I know I'm getting a new card but would like know when I can expect to receive it.,card_arrival
4537,I want to find out what happened to my new card?,card_arrival
4538,Was there a way for me to get tracking for that?,card_arrival
4539,I am still waiting for my card.,card_arrival
4540,My card hasn't arrived.,card_arrival
4541,Can I track the card you sent to me?,card_arrival
4542,I haven't gotten my new card.,card_arrival
4543,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,card_arrival
4544,Will I have to wait much longer for my new card to arrive?,card_arrival
4545,how to track the card you sent,card_arrival
4546,2 weeks ago I ordered my new card.  It isn't here.  What should I do?,card_arrival
4547,How can I check on the delivery status of my card?,card_arrival
4548,"My card has not been delivered yet and its been a week since I ordered it, please help",card_arrival
4549,What's the expected wait time to recieve my new card?,card_arrival
4550,How can I see the progress of delivery of the card that was sent?,card_arrival
4551,"My card was supposed to arrive, but hasn't?",card_arrival
4552,I ordered a card and would like to know how to track the delivery progress of it.,card_arrival
4553,How long will it take for me to get my card?,card_arrival
4554,My card hasn't shown up yet.,card_arrival
4555,Does the card you sent have a tracking number?,card_arrival
4556,My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,card_arrival
4557,maximum how many days get the courier?,card_arrival
4558,Is there a reason my new card hasn't arrived yet?,card_arrival
4559,"I've been waiting a while for my card, is there a way to know when it will arrive?",card_arrival
4560,How can I track my card's delivery?,card_arrival
4561,Can I track the card that was just sent to me?,card_arrival
4562,"If I ordered my new card last week, how much longer should I wait to receive it?",card_arrival
4563,"What's go on, where is my new card?",card_arrival
4564,Where is my new card if I haven't received it yet?,card_arrival
4565,Where is my card?,card_arrival
4566,Can you tell me why I haven't received my new card yet?,card_arrival
4567,Is there a way to track my card?,card_arrival
4568,Is there a way to track the new card you sent me?,card_arrival
4569,I'm still waiting for my card.,card_arrival
4570,What do I need to do to get my new card which I have requested 2 weeks ago?,card_arrival
4571,WHAT IS THE SOLUTION OF THIS PROBLEM,card_arrival
4572,Could I get tracking on the card?,card_arrival
4573,Can you help me track my card?,card_arrival
4574,Shouldn't my new card be here by now?,card_arrival
4575,Is there a reason my new card hasn't arrived?,card_arrival
4576,"I would like to track a card sent to me, how do I do that?",card_arrival
4577,Is there a tracking number for the card?,card_arrival
4578,can you share card tracking number?,card_arrival
4579,"I have not received my card and it's been a week, what do I do?",card_arrival
4580,Is there a way I can check on the card on route to me?,card_arrival
4581,When will my new card arrive?,card_arrival
4582,Why haven't I received my new card yet?,card_arrival
4583,What is the expected delivery date of my card?,card_arrival
4584,My card hasn't came in the mail yet?,card_arrival
4585,I haven't received my card.,card_arrival
4586,Is it possible for me to track the card is was mailed to me?,card_arrival
4587,When will my new card be delivered?,card_arrival
4588,I was issued a card about a week ago. why hasn't it come in yet?,card_arrival
4589,Can you please tell me where my card is? I ordered it 2 weeks ago!,card_arrival
4590,I still haven't received my card in the mail,card_arrival
4591,I'm still waiting for my card that was issued a week ago. What should I do?,card_arrival
4592,I still haven't gotten my new card.  When will it get here?,card_arrival
4593,Do you have a tracking number for the card I was sent?,card_arrival
4594,How do I track the card you sent to me?,card_arrival
4595,Is my new bank card on the way and is there a way to track it?,card_arrival
4596,Could you send me and up date on the arrival of my card?,card_arrival
4597,How long does it take to recieve my new card?,card_arrival
4598,My card has not come in the mail yet.,card_arrival
4599,What's the card you sent me's tracking number?,card_arrival
4600,i havent got my card,card_arrival
4601,Why hasn't my card arrived yet?,card_arrival
4602,I thought I would have received my new card at this point.,card_arrival
4603,How long until my new card gets here?,card_arrival
4604,How much longer until I get my new card?,card_arrival
4605,Am I able to track a card that has already been sent?,card_arrival
4606,Is it possible to track the card you sent me?,card_arrival
4607,How long will it be to get this new card?,card_arrival
4608,how can i track card you sent,card_arrival
4609,Can the card was sen to me be tracked?,card_arrival
4610,why have i not got my new card?,card_arrival
4611,I need to track the card sent to me.,card_arrival
4612,"It's been two weeks and I haven't gotten my card, what do I do?",card_arrival
4613,I was expecting my new card by now.,card_arrival
4614,Where is the tracking number for the card?,card_arrival
4615,I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,card_arrival
4616,Can I track the card that you sent me in the mail?,card_arrival
4617,Can you tell me if I can track the card you sent me?,card_arrival
4618,Why have I not gotten my new card?,card_arrival
4619,I'm still waiting on my new card to be delivered!,card_arrival
4620,My new card isn't here and it was issued a week ago.,card_arrival
4621,"I was supposed to receive my new card by now, but it hasn't came in.",card_arrival
4622,Is a tracking number available for the card that was just sent?,card_arrival
4623,Why haven't I gotten my new card?,card_arrival
4624,Was there a number to track that I could get?,card_arrival
4625,How much longer is it going to take to get my new card?,card_arrival
4626,I haven't gotten my credit card in the mail.,card_arrival
4627,My card hasn't arrived yet. What do I do?,card_arrival
4628,"My card still hasn't arrived after two weeks, now what?",card_arrival
4629,My card appears to have never arrived?,card_arrival
4630,My card never arrived.,card_arrival
4631,My card has been found. Is there any way for me to put it back into the app?,card_linking
4632,I was able to find my card. How to I go about putting it into my app?,card_linking
4633,how do I get my card to show in the app?,card_linking
4634,I just got my card.  It's not linked yet--how do I do that?,card_linking
4635,"lost card found, want to put it back in app",card_linking
4636,"I just got a card, how can I add it to the app?",card_linking
4637,Is there any way to see my card in the app?,card_linking
4638,If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,card_linking
4639,I found my card. How can I put it into my app?,card_linking
4640,How do I make my card show up in the app?,card_linking
4641,Can you show me where to link the new card?,card_linking
4642,I found my old card. Can I link it back into the app?,card_linking
4643,"Show me how to link the new card,",card_linking
4644,How do I add an existing card to the app?,card_linking
4645,I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,card_linking
4646,How do I link one of your card that I already have?,card_linking
4647,If I have a physical card can I link it?,card_linking
4648,I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,card_linking
4649,Can I add a card that I just found (again) to the app?,card_linking
4650,How can I make my card show up in the app?,card_linking
4651,"I would like to re-activate my card, it was previously reported  lost but I found it this morning.",card_linking
4652,"Okay, I found my card, can I put it back in the app?",card_linking
4653,Can I reactivate a card?,card_linking
4654,I would like to reactivate a card and wondered if that could be done?,card_linking
4655,"I got my card now, how do I make it show up in the app?",card_linking
4656,How do I link an existing card?,card_linking
4657,How do I link a new card in the app?,card_linking
4658,"The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?",card_linking
4659,I already have a card and want to link it,card_linking
4660,Can you please reactivate my card?,card_linking
4661,Where do I go to add a new card?,card_linking
4662,I want my card I just received to show up in the app. How do I do that?,card_linking
4663,"I received my card, how do I get it to show in the app?",card_linking
4664,If I have a credit card with you how I get set up to link to it?,card_linking
4665,How do I add my new card?,card_linking
4666,"I want to reactivate my card, I thought I had lost it but found it again this morning.",card_linking
4667,"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_linking
4668,My card is no longer lost. How do I enter it back into the app?,card_linking
4669,"I want to reactivate my card, I thought I had lost it but found it again in my jacket.",card_linking
4670,"May I reactivate my card? I previously reported it lost, but have now found it safe and sound.",card_linking
4671,How do I reactivate a card I thought I lost?,card_linking
4672,Help me figure out how to link the new card.,card_linking
4673,I found my lost card. Am I still able to use it?,card_linking
4674,Will I need a new card or can I put my old card back into the app?,card_linking
4675,Is there a way to link the card i just got?,card_linking
4676,How do I add a new card?,card_linking
4677,"I want to reactivate my card, I found it after thinking it was lost.",card_linking
4678,Can I put my old card back in the app?,card_linking
4679,"I got a new card, how do I link it?",card_linking
4680,I found the card I thought I lost this morning. Can I reactivate this card?,card_linking
4681,How do i go about linking a new card?,card_linking
4682,how do i get the card linked,card_linking
4683,"I have one of your cards, but I don't know how to link it.",card_linking
4684,how do I link an old card?,card_linking
4685,I received my card. How do I link it to the app?,card_linking
4686,"Now that I have my card, how do I connect it to the app?",card_linking
4687,How do I add the card I just received to show up in the app?,card_linking
4688,"I want to reactivate my card, I thought I had lost it but I found it.",card_linking
4689,What do I need to do to link my new card for my account?,card_linking
4690,Can I add a card to back into the app?,card_linking
4691,I want to link my new card. Can you help?,card_linking
4692,What is the process to link the new card?,card_linking
4693,"I found my card, am I able to put it back into the app?",card_linking
4694,"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",card_linking
4695,Where can I link a new card?,card_linking
4696,How do I add a card on to the app?,card_linking
4697,"I found my card in my jacket this morning, so can I reactivate it?",card_linking
4698,"I've obtained the card, how do I enable it on the app?",card_linking
4699,I need to find the card I received in the app.,card_linking
4700,How do I get my card on the app?,card_linking
4701,"In the app, how can I make it show the new card that arrived?",card_linking
4702,How do I link my new card?,card_linking
4703,Can I activate a card in the app?,card_linking
4704,"I want to link to my card card with you, how?",card_linking
4705,I would like to link my card to my account.,card_linking
4706,"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",card_linking
4707,How can I link the new card?,card_linking
4708,I got a new card and can't find where to link it.,card_linking
4709,"Hey, I have my card, how do I get it to show in the app?",card_linking
4710,Where in the app do I go to make my new card show up?,card_linking
4711,Where do I scan my card?,card_linking
4712,Can I reactivate my card? I reported it lost and found it this morning in my jacket.,card_linking
4713,Can I link my card I previously received?,card_linking
4714,"I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.",card_linking
4715,"I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.",card_linking
4716,You sent me a card and now I want to link it.,card_linking
4717,How do I add my new card to the app?,card_linking
4718,Can I add a card back to the app?,card_linking
4719,What if I want to add a card I already have to the app?,card_linking
4720,"I recently reported my card as missing/lost, and I just found it. Can I still use it?",card_linking
4721,"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",card_linking
4722,Is there a way to link cards if I have one of yours?,card_linking
4723,If my card was lost or stolen can I re-link it?,card_linking
4724,How do I link a new card to an existing one?,card_linking
4725,How do I link a new payment card?,card_linking
4726,I would like to reactivate my card that I previously reported lost. I located the card this morning.,card_linking
4727,"Card has been received, how will it show up on the app?",card_linking
4728,Can I re-link a lost card with the app?,card_linking
4729,What do I do to link my new card?,card_linking
4730,Is it possible to link a new card?,card_linking
4731,I deactivated my card but would like to reactivate it.,card_linking
4732,"I found my card that I thought I had lost, I need to reactive it, please help.",card_linking
4733,can I link a card of yours I already have?,card_linking
4734,Can I put my found card back into the app on my phone?,card_linking
4735,"My card arrived but I need to make it work in the app, how do I do that?",card_linking
4736,"I found the card that I thought I lost, and I would like to reactivate it.",card_linking
4737,I found my card again. Can I put it back into the app?,card_linking
4738,I need some help linking my new card.,card_linking
